fips,partisan_lean_r
17199,0.6874962118916298
17201,0.489533077787324
17203,0.7027423862075498
18001,0.7542087542087542
18003,0.5539548039931524
18005,0.6265508684863523
18007,0.7266059686393526
18009,0.7421616358325219
18011,0.5701163197044581
18013,0.6545728526718442
18015,0.7520976353928299
18017,0.7239389033574998
18019,0.5930339764384497
18021,0.7762655601659751
18023,0.7319778188539742
18025,0.7319896228297745
18027,0.8145041502839668
18029,0.7839626899353092
18031,0.7836677400710098
18033,0.7266616123325752
18035,0.5699449011719433
18037,0.6999439409511352
18039,0.655034866703016
18041,0.7750559056718845
18043,0.568928640871087
18045,0.7907530384663576
18047,0.8153257978723404
18049,0.7494068466839905
18051,0.7483172925709254
18053,0.699478772928023
18055,0.7607462584569125
18057,0.5208586802144155
18059,0.6591794017690351
18061,0.7255381604696673
18063,0.5989580826796285
18065,0.7300407925407926
18067,0.6671566352055289
18069,0.7330699774266366
18071,0.7678657588591647
18073,0.7636685418115163
18075,0.76734139718588
18077,0.6711343804537522
18079,0.7852485392497248
18081,0.6631359744967478
18083,0.743859649122807
18085,0.7520585281882083
18087,0.7756533435818601
18089,0.4645021417622142
18091,0.5623093269372383
18093,0.7463812532415484
18095,0.6252602484026133
18097,0.3532920348952857
18099,0.7081371545547595
18101,0.7942650892320032
18103,0.7633970093725406
18105,0.3554036447317213
18107,0.7314747767318368
18109,0.7630164119977363
18111,0.777306468716861
18113,0.7493407868368316
18115,0.7703008735037205
18117,0.7528521536670547
18119,0.7453164556962025
18121,0.7752893431534646
18123,0.6403184860373875
18125,0.7671825594940922
18127,0.5432449309000082
18129,0.7096823928461301
18131,0.7588960249956604
18133,0.7510609049070588
18135,0.7592680383047312
18137,0.8013070077864294
18139,0.7592423252775964
18141,0.485287858067905
18143,0.7492883086286444
18145,0.7308899463399817
18147,0.7063111452138884
18149,0.7529108608513075
18151,0.7023969671028495
18153,0.7551182893539582
18155,0.779657035470989
18157,0.4910501640179146
18159,0.7454864593781344
18161,0.7724019467506441
18163,0.5563595956310812
18165,0.7130650496141124
18167,0.5807177630452333
18169,0.7470440702257255
18171,0.7784897025171624
18173,0.6432501057977148
18175,0.7655242886338626
18177,0.6540284360189573
18179,0.7805673758865248
18181,0.7139401540942484
18183,0.7402685320997405
19001,0.71751968503937
19003,0.7118723603941811
19005,0.6650691496645215
19007,0.7274976801732137
19009,0.6835443037974683
19011,0.6599170697995853
19013,0.4879574800887427
19015,0.5994395933793822
19017,0.6044929925803793
19019,0.6337502333395557
19021,0.6601915912719531
19023,0.7205680827208173
19025,0.7280581189868447
19027,0.7026978417266188
19029,0.6958999305072967
19031,0.6014683734939759
19033,0.5503879347920844
19035,0.7222860896698965
19037,0.6796147672552167
19039,0.7041937654182552
19041,0.710241954428001
19043,0.6667732651103294
19045,0.5864023852517533
19047,0.7127969348659003
19049,0.5168840706975556
19051,0.7663291139240507
19053,0.7273946874161524
19055,0.6906645569620253
19057,0.5681650700073692
19059,0.6946926375982845
19061,0.5369250085606666
19063,0.7150020894274969
19065,0.6442905164510543
19067,0.6221639344262295
19069,0.7023541453428864
19071,0.7162483487450463
19073,0.6588018054985638
19075,0.7008834665544804
19077,0.6825299355234878
19079,0.6607685197411858
19081,0.7308275745828418
19083,0.6865069954944273
19085,0.7011841773746535
19087,0.6725506580321705
19089,0.6526772793053546
19091,0.7440299980264456
19093,0.7608456891817683
19095,0.6309659977123844
19097,0.656093489148581
19099,0.6303538637153209
19101,0.5233858362390285
19103,0.3030975507738067
19105,0.6228879349712303
19107,0.7524309607156748
19109,0.7143027698185291
19111,0.6284511576080227
19113,0.4432249997956999
19115,0.6978193146417445
19117,0.7329165768484587
19119,0.8446449026345934
19121,0.6867433716858429
19123,0.7522456461961503
19125,0.681836839404823
19127,0.5700760875878492
19129,0.6896509789614496
