draw_id,month,fips,builds
59,119,51187,1
59,119,51540,1
59,119,23005,1
59,119,32019,1
59,119,47125,1
59,119,48087,1
59,119,20047,1
59,120,22067,1
59,120,51025,1
59,120,51041,3
59,120,13283,1
59,120,13309,1
59,120,51091,2
59,120,51069,1
59,120,35006,1
59,120,28157,1
59,120,51121,1
59,120,51720,3
59,120,13033,1
59,120,48009,1
59,120,51199,2
59,120,17029,1
59,120,51119,2
59,120,28011,1
59,120,48209,2
59,120,51019,4
59,120,08055,1
59,120,51830,1
59,120,48413,1
59,120,13267,1
59,120,33019,1
59,120,13037,1
59,120,51161,1
59,120,48461,1
59,120,04001,1
59,120,51071,2
59,120,51033,4
59,120,51700,2
59,120,39099,1
59,120,48377,1
59,120,48135,1
59,120,51005,2
59,120,51099,2
59,120,51630,4
59,120,34027,1
59,120,48201,1
59,120,13213,1
59,120,48489,1
59,120,17157,1
59,120,48089,1
59,120,51197,3
59,120,51101,1
59,120,51081,3
59,120,13081,1
59,120,49039,1
59,120,13207,2
59,120,51770,4
59,120,51179,1
59,120,51165,1
59,120,51195,1
59,120,48269,1
59,120,39047,1
59,120,36033,1
59,120,13013,1
59,120,13297,1
59,120,22115,1
59,120,39095,1
59,120,51043,2
59,120,13149,2
59,120,48105,1
59,120,48121,1
59,120,51095,2
59,120,48113,2
59,120,51167,1
59,120,51003,1
59,120,51163,3
59,120,37065,1
59,120,41027,1
59,120,13121,1
59,120,48471,1
59,120,13227,1
59,120,48051,1
59,120,51147,1
59,120,51107,2
59,120,17017,1
59,120,13027,1
59,120,53031,1
59,120,36105,1
59,120,51177,1
59,120,51640,1
59,120,51685,1
59,120,37167,1
59,120,35033,1
59,120,13079,1
59,120,51145,1
59,120,48315,1
59,120,13107,1
59,120,48027,1
59,120,51820,1
59,120,48335,1
59,120,53003,1
59,120,51047,1
59,120,48505,1
59,120,51800,4
59,120,13097,2
59,120,13157,1
59,120,25019,1
59,120,48475,1
59,120,48241,1
59,120,51580,1
59,120,51670,2
59,120,48417,1
59,120,48197,1
