draw_id,month,fips,builds
0,1,13247,1
0,2,13247,1
0,2,51113,1
0,3,13247,1
0,3,51113,1
0,3,51775,1
0,4,13247,1
0,4,51113,1
0,4,51775,1
0,4,48479,1
0,4,48123,1
0,4,48249,1
0,5,13247,1
0,5,51113,1
0,5,51775,1
0,5,48479,1
0,5,48123,1
0,5,48249,1
0,6,13247,1
0,6,51113,1
0,6,51775,1
0,6,48479,1
0,6,48123,1
0,6,48249,1
0,6,51031,1
0,6,51105,1
0,7,13247,1
0,7,51113,1
0,7,51775,1
0,7,48479,1
0,7,48123,1
0,7,48249,1
0,7,51031,1
0,7,51105,1
0,7,51033,1
0,8,13247,1
0,8,51113,1
0,8,51775,1
0,8,48479,1
0,8,48123,1
0,8,48249,1
0,8,51031,1
0,8,51105,1
0,8,51033,1
0,8,51121,1
0,8,13297,1
0,8,51630,1
0,9,13247,1
0,9,51113,1
0,9,51775,1
0,9,48479,1
0,9,48123,1
0,9,48249,1
0,9,51031,1
0,9,51105,1
0,9,51033,1
0,9,51121,1
0,9,13297,1
0,9,51630,1
0,9,51035,1
0,9,51027,1
0,10,13247,1
0,10,51113,1
0,10,51775,1
0,10,48479,1
0,10,48123,1
0,10,48249,1
0,10,51031,1
0,10,51105,1
0,10,51033,1
0,10,51121,1
0,10,13297,1
0,10,51630,1
0,10,51035,1
0,10,51027,1
0,11,13247,1
0,11,51113,1
0,11,51775,1
0,11,48479,1
0,11,48123,1
0,11,48249,1
0,11,51031,1
0,11,51105,1
0,11,51033,1
0,11,51121,1
0,11,13297,1
0,11,51630,1
0,11,51035,1
0,11,51027,1
0,12,13247,1
0,12,51113,1
0,12,51775,1
0,12,48479,1
0,12,48123,1
0,12,48249,1
0,12,51031,1
0,12,51105,1
0,12,51033,1
0,12,51121,1
0,12,13297,1
0,12,51630,1
0,12,51035,1
0,12,51027,1
0,13,13247,1
0,13,51113,1
0,13,51775,1
0,13,48479,1
0,13,48123,1
0,13,48249,1
0,13,51031,1
0,13,51105,1
0,13,51033,1
0,13,51121,1
0,13,13297,1
0,13,51630,1
0,13,51035,1
0,13,51027,1
0,13,48127,1
0,13,13099,1
0,14,13247,1
0,14,51113,1
0,14,51775,1
0,14,48479,1
0,14,48123,1
0,14,48249,1
0,14,51031,1
0,14,51105,1
0,14,51033,1
0,14,51121,1
0,14,13297,1
0,14,51630,1
0,14,51035,1
0,14,51027,1
0,14,48127,1
0,14,13099,1
0,14,51043,1
0,14,51197,1
0,15,13247,1
0,15,51113,1
0,15,51775,1
0,15,48479,1
0,15,48123,1
0,15,48249,1
0,15,51031,1
0,15,51105,1
0,15,51033,1
0,15,51121,1
0,15,13297,1
0,15,51630,1
0,15,51035,1
0,15,51027,1
0,15,48127,1
0,15,13099,1
0,15,51043,1
0,15,51197,1
0,15,51127,1
0,15,51023,1
0,15,51155,1
0,16,13247,1
0,16,51113,1
0,16,51775,1
0,16,48479,1
0,16,48123,1
0,16,48249,1
0,16,51031,1
0,16,51105,1
0,16,51033,1
0,16,51121,1
0,16,13297,1
0,16,51630,1
0,16,51035,1
0,16,51027,1
0,16,48127,1
0,16,13099,1
0,16,51043,1
0,16,51197,1
0,16,51127,1
0,16,51023,1
0,16,51155,1
0,17,13247,1
0,17,51113,1
0,17,51775,1
0,17,48479,1
0,17,48123,1
0,17,48249,1
0,17,51031,1
0,17,51105,1
0,17,51033,1
0,17,51121,1
0,17,13297,1
0,17,51630,1
0,17,51035,1
0,17,51027,1
0,17,48127,1
0,17,13099,1
0,17,51043,1
0,17,51197,1
0,17,51127,1
0,17,51023,1
0,17,51155,1
0,18,13247,1
0,18,51113,2
0,18,51775,1
0,18,48479,1
0,18,48123,1
0,18,48249,1
0,18,51031,1
0,18,51105,1
0,18,51033,1
0,18,51121,1
0,18,13297,1
0,18,51630,1
0,18,51035,1
0,18,51027,1
0,18,48127,1
0,18,13099,1
0,18,51043,1
0,18,51197,1
0,18,51127,1
0,18,51023,1
0,18,51155,1
0,18,51095,1
0,18,51550,1
0,18,51540,1
0,19,13247,1
0,19,51113,2
0,19,51775,1
0,19,48479,1
0,19,48123,1
0,19,48249,1
0,19,51031,1
0,19,51105,1
0,19,51033,1
0,19,51121,1
0,19,13297,1
0,19,51630,1
0,19,51035,1
0,19,51027,1
0,19,48127,1
0,19,13099,1
0,19,51043,1
0,19,51197,1
0,19,51127,1
0,19,51023,1
0,19,51155,1
0,19,51095,1
0,19,51550,1
0,19,51540,1
0,20,13247,1
0,20,51113,3
0,20,51775,1
0,20,48479,1
0,20,48123,1
0,20,48249,1
0,20,51031,1
0,20,51105,1
0,20,51033,1
0,20,51121,1
0,20,13297,1
0,20,51630,1
0,20,51035,1
0,20,51027,1
0,20,48127,1
0,20,13099,1
0,20,51043,1
0,20,51197,1
0,20,51127,1
0,20,51023,1
0,20,51155,1
0,20,51095,1
0,20,51550,1
0,20,51540,1
0,21,13247,1
0,21,51113,3
0,21,51775,1
0,21,48479,1
0,21,48123,1
0,21,48249,1
0,21,51031,1
0,21,51105,1
0,21,51033,1
0,21,51121,1
0,21,13297,1
0,21,51630,1
0,21,51035,1
0,21,51027,1
0,21,48127,1
0,21,13099,1
0,21,51043,1
0,21,51197,1
0,21,51127,1
0,21,51023,1
0,21,51155,1
0,21,51095,1
0,21,51550,1
0,21,51540,1
0,22,13247,1
0,22,51113,3
0,22,51775,1
0,22,48479,1
0,22,48123,1
0,22,48249,1
0,22,51031,1
0,22,51105,1
0,22,51033,1
0,22,51121,1
0,22,13297,1
0,22,51630,1
0,22,51035,1
0,22,51027,1
0,22,48127,1
0,22,13099,1
0,22,51043,1
0,22,51197,1
0,22,51127,1
0,22,51023,1
0,22,51155,1
0,22,51095,1
0,22,51550,1
0,22,51540,1
0,22,51091,1
0,22,51183,1
0,22,51097,1
0,23,13247,1
0,23,51113,3
0,23,51775,1
0,23,48479,1
0,23,48123,1
0,23,48249,1
0,23,51031,1
0,23,51105,1
0,23,51033,1
0,23,51121,1
0,23,13297,1
0,23,51630,1
0,23,51035,1
0,23,51027,1
0,23,48127,1
0,23,13099,1
0,23,51043,1
0,23,51197,1
0,23,51127,1
0,23,51023,1
0,23,51155,1
0,23,51095,1
0,23,51550,1
0,23,51540,1
0,23,51091,1
0,23,51183,1
0,23,51097,1
0,23,51820,1
0,24,13247,1
0,24,51113,3
0,24,51775,1
0,24,48479,1
0,24,48123,1
0,24,48249,1
0,24,51031,1
0,24,51105,1
0,24,51033,1
0,24,51121,1
0,24,13297,1
0,24,51630,1
0,24,51035,1
0,24,51027,1
0,24,48127,1
0,24,13099,1
0,24,51043,1
0,24,51197,1
0,24,51127,1
0,24,51023,1
0,24,51155,1
0,24,51095,1
0,24,51550,1
0,24,51540,1
0,24,51091,1
0,24,51183,1
0,24,51097,1
0,24,51820,1
0,25,13247,1
0,25,51113,3
0,25,51775,1
0,25,48479,1
0,25,48123,1
0,25,48249,1
0,25,51031,1
0,25,51105,1
0,25,51033,1
0,25,51121,1
0,25,13297,1
0,25,51630,1
0,25,51035,1
0,25,51027,1
0,25,48127,1
0,25,13099,1
0,25,51043,1
0,25,51197,1
0,25,51127,1
0,25,51023,1
0,25,51155,1
0,25,51095,1
0,25,51550,1
0,25,51540,1
0,25,51091,1
0,25,51183,1
0,25,51097,1
0,25,51820,1
0,25,51041,1
0,26,13247,1
0,26,51113,3
0,26,51775,1
0,26,48479,1
0,26,48123,1
0,26,48249,1
0,26,51031,1
0,26,51105,1
0,26,51033,1
0,26,51121,1
0,26,13297,1
0,26,51630,1
0,26,51035,2
0,26,51027,1
0,26,48127,1
0,26,13099,1
0,26,51043,1
0,26,51197,1
0,26,51127,1
0,26,51023,1
0,26,51155,1
0,26,51095,1
0,26,51550,1
0,26,51540,1
0,26,51091,1
0,26,51183,1
0,26,51097,1
0,26,51820,1
0,26,51041,1
0,26,13301,1
0,27,13247,1
0,27,51113,3
0,27,51775,1
0,27,48479,1
0,27,48123,1
0,27,48249,1
0,27,51031,1
0,27,51105,1
0,27,51033,1
0,27,51121,1
0,27,13297,1
0,27,51630,1
0,27,51035,2
0,27,51027,1
0,27,48127,1
0,27,13099,1
0,27,51043,1
0,27,51197,1
0,27,51127,1
0,27,51023,1
0,27,51155,1
0,27,51095,1
0,27,51550,1
0,27,51540,1
0,27,51091,1
0,27,51183,1
0,27,51097,1
0,27,51820,1
0,27,51041,1
0,27,13301,1
0,27,13313,1
0,28,13247,1
0,28,51113,3
0,28,51775,1
0,28,48479,1
0,28,48123,1
0,28,48249,1
0,28,51031,1
0,28,51105,1
0,28,51033,2
0,28,51121,1
0,28,13297,1
0,28,51630,1
0,28,51035,2
0,28,51027,1
0,28,48127,1
0,28,13099,1
0,28,51043,1
0,28,51197,1
0,28,51127,1
0,28,51023,1
0,28,51155,1
0,28,51095,1
0,28,51550,1
0,28,51540,1
0,28,51091,1
0,28,51183,1
0,28,51097,1
0,28,51820,1
0,28,51041,1
0,28,13301,1
0,28,13313,1
0,29,13247,1
0,29,51113,3
0,29,51775,1
0,29,48479,1
0,29,48123,1
0,29,48249,1
0,29,51031,1
0,29,51105,1
0,29,51033,2
0,29,51121,1
0,29,13297,1
0,29,51630,1
0,29,51035,2
0,29,51027,1
0,29,48127,1
0,29,13099,1
0,29,51043,1
0,29,51197,1
0,29,51127,1
0,29,51023,1
0,29,51155,1
0,29,51095,1
0,29,51550,1
0,29,51540,1
0,29,51091,1
0,29,51183,1
0,29,51097,1
0,29,51820,1
0,29,51041,1
0,29,13301,1
0,29,13313,1
0,30,13247,1
0,30,51113,3
0,30,51775,1
0,30,48479,1
0,30,48123,1
0,30,48249,1
0,30,51031,1
0,30,51105,1
0,30,51033,2
0,30,51121,1
0,30,13297,1
0,30,51630,1
0,30,51035,2
0,30,51027,1
0,30,48127,1
0,30,13099,1
0,30,51043,1
0,30,51197,1
0,30,51127,1
0,30,51023,1
0,30,51155,1
0,30,51095,1
0,30,51550,1
0,30,51540,1
0,30,51091,1
0,30,51183,1
0,30,51097,1
0,30,51820,1
0,30,51041,1
0,30,13301,1
0,30,13313,1
0,31,13247,1
0,31,51113,3
0,31,51775,1
0,31,48479,1
0,31,48123,1
0,31,48249,1
0,31,51031,1
0,31,51105,1
0,31,51033,2
0,31,51121,1
0,31,13297,1
0,31,51630,1
0,31,51035,2
0,31,51027,2
0,31,48127,1
0,31,13099,1
0,31,51043,1
0,31,51197,1
0,31,51127,1
0,31,51023,1
0,31,51155,1
0,31,51095,1
0,31,51550,1
0,31,51540,1
0,31,51091,1
0,31,51183,1
0,31,51097,1
0,31,51820,1
0,31,51041,1
0,31,13301,1
0,31,13313,1
0,32,13247,1
0,32,51113,3
0,32,51775,1
0,32,48479,1
0,32,48123,1
0,32,48249,1
0,32,51031,1
0,32,51105,1
0,32,51033,2
0,32,51121,1
0,32,13297,1
0,32,51630,1
0,32,51035,2
0,32,51027,2
0,32,48127,1
0,32,13099,1
0,32,51043,1
0,32,51197,1
0,32,51127,1
0,32,51023,1
0,32,51155,1
0,32,51095,1
0,32,51550,1
0,32,51540,1
0,32,51091,1
0,32,51183,1
0,32,51097,1
0,32,51820,1
0,32,51041,1
0,32,13301,1
0,32,13313,1
0,33,13247,1
0,33,51113,3
0,33,51775,1
0,33,48479,1
0,33,48123,1
0,33,48249,1
0,33,51031,1
0,33,51105,1
0,33,51033,2
0,33,51121,1
0,33,13297,1
0,33,51630,1
0,33,51035,2
0,33,51027,2
0,33,48127,1
0,33,13099,1
0,33,51043,1
0,33,51197,1
0,33,51127,1
0,33,51023,1
0,33,51155,1
0,33,51095,1
0,33,51550,1
0,33,51540,1
0,33,51091,1
0,33,51183,1
0,33,51097,1
0,33,51820,1
0,33,51041,1
0,33,13301,1
0,33,13313,1
0,33,51735,1
0,34,13247,1
0,34,51113,3
0,34,51775,1
0,34,48479,1
0,34,48123,1
0,34,48249,1
0,34,51031,1
0,34,51105,1
0,34,51033,2
0,34,51121,1
0,34,13297,1
0,34,51630,1
0,34,51035,2
0,34,51027,2
0,34,48127,1
0,34,13099,1
0,34,51043,1
0,34,51197,1
0,34,51127,1
0,34,51023,1
0,34,51155,1
0,34,51095,1
0,34,51550,1
0,34,51540,1
0,34,51091,1
0,34,51183,1
0,34,51097,1
0,34,51820,1
0,34,51041,1
0,34,13301,1
0,34,13313,1
0,34,51735,1
0,34,51590,1
0,35,13247,1
0,35,51113,3
0,35,51775,1
0,35,48479,1
0,35,48123,1
0,35,48249,1
0,35,51031,1
0,35,51105,1
0,35,51033,3
0,35,51121,1
0,35,13297,1
0,35,51630,1
0,35,51035,2
0,35,51027,2
0,35,48127,1
0,35,13099,1
0,35,51043,1
0,35,51197,1
0,35,51127,1
0,35,51023,1
0,35,51155,1
0,35,51095,1
0,35,51550,1
0,35,51540,1
0,35,51091,1
0,35,51183,1
0,35,51097,1
0,35,51820,1
0,35,51041,1
0,35,13301,1
0,35,13313,1
0,35,51735,1
0,35,51590,1
0,35,36105,1
0,36,13247,1
0,36,51113,3
0,36,51775,1
0,36,48479,1
0,36,48123,1
0,36,48249,1
0,36,51031,1
0,36,51105,1
0,36,51033,3
0,36,51121,1
0,36,13297,1
0,36,51630,1
0,36,51035,2
0,36,51027,2
0,36,48127,1
0,36,13099,1
0,36,51043,1
0,36,51197,1
0,36,51127,1
0,36,51023,1
0,36,51155,1
0,36,51095,1
0,36,51550,1
0,36,51540,1
0,36,51091,1
0,36,51183,1
0,36,51097,1
0,36,51820,1
0,36,51041,1
0,36,13301,1
0,36,13313,1
0,36,51735,1
0,36,51590,1
0,36,36105,1
0,36,51800,1
0,36,26019,1
0,37,13247,1
0,37,51113,3
0,37,51775,1
0,37,48479,1
0,37,48123,1
0,37,48249,1
0,37,51031,1
0,37,51105,1
0,37,51033,3
0,37,51121,1
0,37,13297,1
0,37,51630,1
0,37,51035,2
0,37,51027,2
0,37,48127,1
0,37,13099,1
0,37,51043,1
0,37,51197,1
0,37,51127,1
0,37,51023,1
0,37,51155,1
0,37,51095,1
0,37,51550,1
0,37,51540,1
0,37,51091,1
0,37,51183,1
0,37,51097,1
0,37,51820,1
0,37,51041,1
0,37,13301,1
0,37,13313,1
0,37,51735,1
0,37,51590,1
0,37,36105,1
0,37,51800,1
0,37,26019,1
0,38,13247,1
0,38,51113,3
0,38,51775,1
0,38,48479,1
0,38,48123,1
0,38,48249,1
0,38,51031,1
0,38,51105,1
0,38,51033,3
0,38,51121,1
0,38,13297,1
0,38,51630,1
0,38,51035,2
0,38,51027,2
0,38,48127,1
0,38,13099,1
0,38,51043,1
0,38,51197,1
0,38,51127,1
0,38,51023,1
0,38,51155,1
0,38,51095,1
0,38,51550,1
0,38,51540,1
0,38,51091,1
0,38,51183,1
0,38,51097,1
0,38,51820,1
0,38,51041,1
0,38,13301,1
0,38,13313,1
0,38,51735,1
0,38,51590,1
0,38,36105,1
0,38,51800,1
0,38,26019,1
0,38,13097,1
0,39,13247,1
0,39,51113,3
0,39,51775,1
0,39,48479,1
0,39,48123,1
0,39,48249,1
0,39,51031,1
0,39,51105,1
0,39,51033,3
0,39,51121,1
0,39,13297,1
0,39,51630,1
0,39,51035,2
0,39,51027,2
0,39,48127,1
0,39,13099,1
0,39,51043,1
0,39,51197,1
0,39,51127,1
0,39,51023,1
0,39,51155,1
0,39,51095,1
0,39,51550,1
0,39,51540,1
0,39,51091,1
0,39,51183,1
0,39,51097,1
0,39,51820,1
0,39,51041,1
0,39,13301,1
0,39,13313,1
0,39,51735,1
0,39,51590,1
0,39,36105,1
0,39,51800,1
0,39,26019,1
0,39,13097,1
0,39,51099,1
0,39,51760,1
0,39,51177,1
0,40,13247,1
0,40,51113,3
0,40,51775,1
0,40,48479,1
0,40,48123,1
0,40,48249,1
0,40,51031,1
0,40,51105,1
0,40,51033,3
0,40,51121,1
0,40,13297,1
0,40,51630,1
0,40,51035,2
0,40,51027,2
0,40,48127,1
0,40,13099,1
0,40,51043,1
0,40,51197,1
0,40,51127,1
0,40,51023,1
0,40,51155,1
0,40,51095,1
0,40,51550,1
0,40,51540,1
0,40,51091,1
0,40,51183,1
0,40,51097,1
0,40,51820,1
0,40,51041,1
0,40,13301,1
0,40,13313,1
0,40,51735,1
0,40,51590,1
0,40,36105,1
0,40,51800,1
0,40,26019,1
0,40,13097,1
0,40,51099,1
0,40,51760,1
0,40,51177,1
0,40,13295,1
0,41,13247,1
0,41,51113,3
0,41,51775,1
0,41,48479,1
0,41,48123,1
0,41,48249,1
0,41,51031,1
0,41,51105,1
0,41,51033,3
0,41,51121,1
0,41,13297,1
0,41,51630,1
0,41,51035,2
0,41,51027,2
0,41,48127,1
0,41,13099,1
0,41,51043,1
0,41,51197,1
0,41,51127,1
0,41,51023,1
0,41,51155,1
0,41,51095,1
0,41,51550,1
0,41,51540,1
0,41,51091,1
0,41,51183,1
0,41,51097,1
0,41,51820,1
0,41,51041,1
0,41,13301,1
0,41,13313,1
0,41,51735,1
0,41,51590,1
0,41,36105,1
0,41,51800,1
0,41,26019,1
0,41,13097,1
0,41,51099,1
0,41,51760,1
0,41,51177,1
0,41,13295,1
0,41,51640,1
0,41,51165,1
0,42,13247,1
0,42,51113,3
0,42,51775,1
0,42,48479,1
0,42,48123,1
0,42,48249,1
0,42,51031,1
0,42,51105,1
0,42,51033,3
0,42,51121,1
0,42,13297,1
0,42,51630,1
0,42,51035,2
0,42,51027,2
0,42,48127,1
0,42,13099,1
0,42,51043,1
0,42,51197,1
0,42,51127,1
0,42,51023,1
0,42,51155,1
0,42,51095,1
0,42,51550,1
0,42,51540,2
0,42,51091,1
0,42,51183,1
0,42,51097,1
0,42,51820,1
0,42,51041,1
0,42,13301,1
0,42,13313,1
0,42,51735,1
0,42,51590,1
0,42,36105,1
0,42,51800,1
0,42,26019,1
0,42,13097,1
0,42,51099,1
0,42,51760,1
0,42,51177,1
0,42,13295,1
0,42,51640,1
0,42,51165,1
0,42,48113,1
0,42,13217,1
0,43,13247,1
0,43,51113,3
0,43,51775,1
0,43,48479,1
0,43,48123,1
0,43,48249,1
0,43,51031,1
0,43,51105,1
0,43,51033,3
0,43,51121,1
0,43,13297,1
0,43,51630,1
0,43,51035,2
0,43,51027,2
0,43,48127,1
0,43,13099,1
0,43,51043,1
0,43,51197,1
0,43,51127,1
0,43,51023,1
0,43,51155,1
0,43,51095,1
0,43,51550,1
0,43,51540,2
0,43,51091,1
0,43,51183,1
0,43,51097,1
0,43,51820,1
0,43,51041,1
0,43,13301,1
0,43,13313,1
0,43,51735,1
0,43,51590,1
0,43,36105,1
0,43,51800,1
0,43,26019,1
0,43,13097,1
0,43,51099,1
0,43,51760,1
0,43,51177,1
0,43,13295,1
0,43,51640,1
0,43,51165,1
0,43,48113,1
0,43,13217,1
0,43,51013,1
0,44,13247,1
0,44,51113,3
0,44,51775,1
0,44,48479,1
0,44,48123,1
0,44,48249,1
0,44,51031,1
0,44,51105,1
0,44,51033,3
0,44,51121,1
0,44,13297,1
0,44,51630,1
0,44,51035,2
0,44,51027,2
0,44,48127,1
0,44,13099,1
0,44,51043,1
0,44,51197,1
0,44,51127,1
0,44,51023,1
0,44,51155,1
0,44,51095,1
0,44,51550,1
